Time,Cometa_Voltage_1,Cometa_Voltage_2,Cometa_Voltage_3,Cometa_Voltage_4,Cometa_Voltage_5,Cometa_Voltage_6,Cometa_Voltage_7,Cometa_Voltage_8,Cometa_Voltage_9,Cometa_Voltage_10,Cometa_Voltage_11,Cometa_Voltage_12,Cometa_Voltage_13,Cometa_Voltage_14,Cometa_Voltage_15,Cometa_Voltage_16,FP1_Force_Fx,FP1_Force_Fy,FP1_Force_Fz,FP1_Moment_Mx,FP1_Moment_My,FP1_Moment_Mz,FP1_CoP_Cx,FP1_CoP_Cy,FP1_CoP_Cz,FP1_Raw_Pin1,FP1_Raw_Pin2,FP1_Raw_Pin3,FP1_Raw_Pin4,FP1_Raw_Pin5,FP1_Raw_Pin6,FP2_Force_Fx,FP2_Force_Fy,FP2_Force_Fz,FP2_Moment_Mx,FP2_Moment_My,FP2_Moment_Mz,FP2_CoP_Cx,FP2_CoP_Cy,FP2_CoP_Cz,FP3_Force_Fx,FP3_Force_Fy,FP3_Force_Fz,FP3_Moment_Mx,FP3_Moment_My,FP3_Moment_Mz,FP3_CoP_Cx,FP3_CoP_Cy,FP3_CoP_Cz,TS00605_accel_x,TS00605_accel_y,TS00605_accel_z,TS00605_gyro_x,TS00605_gyro_y,TS00605_gyro_z,TS00605_mag_x,TS00605_mag_y,TS00605_mag_z,TS00605_GlobalAngle_x,TS00605_GlobalAngle_y,TS00605_GlobalAngle_z,TS00605_HighG_x,TS00605_HighG_y,TS00605_HighG_z,TS01962_accel_x,TS01962_accel_y,TS01962_accel_z,TS01962_gyro_x,TS01962_gyro_y,TS01962_gyro_z,TS01962_mag_x,TS01962_mag_y,TS01962_mag_z,TS01962_GlobalAngle_x,TS01962_GlobalAngle_y,TS01962_GlobalAngle_z,TS01962_HighG_x,TS01962_HighG_y,TS01962_HighG_z
3.374,0.0473248,0.0437903,0.0728925,0.0502609,0.0471622,0.0392654,0.0533835,0.0629965,0.0629098,0.0574026,0.0526569,0.0432529,0.0502325,0.0636545,-3.08393,0.0444226,-6.88537,-11.6416,-485.822,181793,56620.5,-3419.38,116.546,-374.197,0,0.0782776,-0.0344849,1.34918,-0.93399,0.426331,0.0900269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.443,9772.18,577.665,0.167141,1.16377,-0.0693579,-5.39772e-06,-6.05862e-05,6.51918e-06,78.9256,41.5754,45.3296,3496.66,16743.3,9378.87,97.5858,-9714.76,474.673,-1.10206,0.120779,0.525623,4.12813e-05,6.60209e-05,-3.42874e-05,13.7611,-128.877,135.529,-1416.34,-8840.62,18419.1
3.375,0.0900494,0.0563025,0.0722821,0.0307297,0.0578433,0.0572708,0.0457541,0.0687949,0.0983102,0.0464163,0.0578448,0.0475253,0.0465704,0.0508371,-3.03357,0.0419812,-7.35284,-11.8957,-487.018,181655,56657.6,-3189.45,116.336,-372.995,0,0.0810242,-0.0358582,1.35254,-0.93338,0.426331,0.0866699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.385,9769.9,604.854,0.20307,1.20819,-0.0818648,-5.39431e-06,-6.06054e-05,6.51694e-06,78.9263,41.5727,45.3266,3746.12,16850.5,9627.31,114.937,-9709.05,490.637,-1.04204,0.118888,0.500667,4.13154e-05,6.60436e-05,-3.42191e-05,13.7611,-128.876,135.53,-1388.17,-8801.04,18063
3.376,0.0537335,0.0538611,0.058244,0.0450729,0.0541812,0.0932816,0.0536887,0.0437704,0.102583,0.0583182,0.068526,0.0502719,0.0407721,0.0688425,-2.93683,0.0697522,-7.572,-11.7536,-486.196,181578,56592.7,-3284.66,116.399,-373.467,0,0.0822449,-0.0350952,1.35025,-0.932922,0.42572,0.0880432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.326,9767.62,632.043,0.238999,1.25261,-0.0943717,-5.39089e-06,-6.06247e-05,6.5147e-06,78.9271,41.57,45.3235,3995.58,16957.7,9875.74,132.289,-9703.35,506.601,-0.98201,0.116996,0.47571,4.13496e-05,6.60664e-05,-3.41508e-05,13.7611,-128.876,135.53,-1360,-8761.46,17706.9
3.377,0.0555646,0.055387,0.0744183,0.0585007,0.0673038,0.0490311,0.059487,0.0559775,0.0708444,0.063201,0.0404498,0.0514926,0.0563361,0.0526682,-2.86786,0.0651746,-7.01903,-11.8557,-485.764,181628,56569.7,-3399.35,116.455,-373.902,0,0.0790405,-0.0357056,1.34903,-0.933228,0.425873,0.0897217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2673,9765.33,659.233,0.274928,1.29702,-0.106879,-5.38748e-06,-6.06439e-05,6.51247e-06,78.9278,41.5673,45.3205,4245.03,17064.9,10124.2,149.64,-9697.64,522.565,-0.921983,0.115105,0.450754,4.13838e-05,6.60892e-05,-3.40825e-05,13.7612,-128.875,135.53,-1331.83,-8721.88,17350.8
3.378,0.0595319,0.0578284,0.0597699,0.0603317,0.0489932,0.0636795,0.0353781,0.0431601,0.0671823,0.0567923,0.0456378,0.0493564,0.0490118,0.0276437,-2.80439,0.0465588,-7.11085,-11.6548,-486.966,181677,56494.8,-3261.49,116.014,-373.08,0,0.0796509,-0.0344849,1.35239,-0.93338,0.425262,0.087738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.4044,9762.5,679.729,0.29408,1.33378,-0.112442,-5.38229e-06,-6.06438e-05,6.52083e-06,78.9286,41.5646,45.3174,4386.5,17177.9,10254,163.339,-9697.09,533.78,-0.888757,0.1082,0.431958,4.14179e-05,6.6112e-05,-3.40141e-05,13.7612,-128.875,135.531,-1264.45,-8567.49,17091.2
3.379,0.0470197,0.0602698,0.0628217,0.0258469,0.0465518,0.042012,0.0570456,0.0871054,0.0500925,0.0409232,0.0422809,0.0579013,0.052674,0.0517526,1.64111,0.0233655,-6.77794,-11.5615,-485.704,181596,56549.7,-3336.4,116.428,-373.881,0,0.0776672,-0.0340271,1.34888,-0.932922,0.425873,0.0888062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7269,9757.77,676.802,0.254515,1.34373,-0.0937059,-5.37093e-06,-6.05756e-05,6.56629e-06,78.9293,41.5621,45.3144,4149.97,17310.8,9968.83,164.255,-9714.58,528.37,-0.949338,0.0837449,0.434726,4.14521e-05,6.61347e-05,-3.39458e-05,13.7613,-128.875,135.531,-1059.82,-8011.23,17169.5
3.38,0.0519025,0.0666785,0.0463422,0.0475143,0.0511295,0.0670364,0.0585715,0.0922934,0.0586374,0.0451956,0.0724933,0.057291,0.0435187,0.06457,3.33636,0.0685315,-7.19293,-11.6054,-486.908,181421,56605.1,-3379.28,116.254,-372.598,0,0.0801086,-0.0341797,1.35223,-0.932007,0.426025,0.0894165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0494,9753.03,673.875,0.214949,1.35367,-0.0749693,-5.35956e-06,-6.05074e-05,6.61176e-06,78.9301,41.5595,45.3113,3913.45,17443.7,9683.63,165.171,-9732.07,522.96,-1.00992,0.0592902,0.437493,4.14863e-05,6.61575e-05,-3.38775e-05,13.7614,-128.875,135.531,-855.186,-7454.98,17247.7
3.381,0.0454938,0.0770544,0.0509198,0.0389694,0.0441104,0.0673416,0.0552145,0.074288,0.0571115,0.0497733,0.0700519,0.0627841,0.0630499,0.087153,3.36963,0.0523572,-7.27526,-11.5718,-486.411,181392,56507.9,-3305.93,116.173,-372.919,0,0.0805664,-0.0340271,1.35086,-0.931854,0.425262,0.0883484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3719,9748.29,670.947,0.175383,1.36362,-0.0562326,-5.34819e-06,-6.04392e-05,6.65722e-06,78.9308,41.557,45.3083,3676.93,17576.6,9398.43,166.087,-9749.56,517.549,-1.0705,0.0348354,0.440261,4.15204e-05,6.61803e-05,-3.38092e-05,13.7614,-128.874,135.531,-650.554,-6898.72,17326
3.382,0.0604474,0.0544714,0.051225,0.09207,0.0392276,0.059407,0.0341574,0.0510947,0.0449045,0.0543509,0.0709674,0.059122,0.0642706,0.0511423,3.33117,0.0645642,-7.40208,-11.8227,-487.35,181519,56560.8,-3378.21,116.058,-372.461,0,0.0813293,-0.0354004,1.35345,-0.932617,0.425568,0.0894165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6944,9743.56,668.02,0.135818,1.37356,-0.037496,-5.33683e-06,-6.0371e-05,6.70269e-06,78.9316,41.5544,45.3052,3440.41,17709.5,9113.23,167.002,-9767.05,512.139,-1.13108,0.0103807,0.443028,4.15546e-05,6.62031e-05,-3.37409e-05,13.7615,-128.874,135.531,-445.922,-6342.46,17404.3
3.383,0.0461041,0.0556921,0.0554974,0.069487,0.0557071,0.0493362,0.0829855,0.0578085,0.0503976,0.0564871,0.0630328,0.0429477,0.0429083,0.0499216,3.31378,0.0435071,-7.25134,-11.8656,-486.302,181279,56486.2,-3359.02,116.155,-372.77,0,0.0804138,-0.0357056,1.35056,-0.931396,0.42511,0.0891113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1732,9734.46,665.405,0.201481,1.29173,0.0368611,-5.32546e-06,-6.03028e-05,6.74815e-06,78.9323,41.552,45.3023,3406.78,17500.5,8966.68,165.811,-9759.81,499.242,-1.1161,0.0187419,0.357319,4.15904e-05,6.62242e-05,-3.36791e-05,13.7616,-128.874,135.531,-522.616,-6168.22,16917.4
3.384,0.0552594,0.0709509,0.0521405,0.0737595,0.0657779,0.0475052,0.0250021,0.0480429,0.0430734,0.052825,0.0670001,0.0536288,0.0569464,0.0459543,3.23321,0.0554089,-6.6403,-11.783,-486.36,181549,56600.7,-3252.59,116.376,-373.281,0,0.0769043,-0.0352478,1.35071,-0.93277,0.426331,0.0875854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8396,9724.11,662.878,0.29721,1.18367,0.12711,-5.3141e-06,-6.02346e-05,6.79362e-06,78.933,41.5497,45.2995,3431.12,17193.8,8859.74,164.017,-9745.5,484.204,-1.07953,0.0364791,0.24633,4.16266e-05,6.62449e-05,-3.36191e-05,13.7617,-128.874,135.531,-679.69,-6103.13,16269.1
3.385,0.0592267,0.062406,0.0493939,0.086882,0.0547916,0.045369,0.0561301,0.0361411,0.0778635,0.075408,0.0575397,0.0615634,0.0520636,0.0621286,3.13922,0.0566296,-6.74352,-11.97,-486.414,181473,56362.7,-3230.69,115.874,-373.084,0,0.0775146,-0.0363159,1.35086,-0.932465,0.4245,0.0872803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.506,9713.76,660.352,0.392938,1.07561,0.217358,-5.30273e-06,-6.01664e-05,6.83908e-06,78.9338,41.5473,45.2967,3455.46,16887.1,8752.81,162.223,-9731.2,469.167,-1.04296,0.0542163,0.135341,4.16629e-05,6.62655e-05,-3.35592e-05,13.7617,-128.874,135.531,-836.764,-6038.04,15620.8
3.386,0.0549542,0.0508093,0.0567181,0.0700973,0.0370914,0.0496414,0.0506369,0.0535361,0.0729806,0.0586234,0.0404498,0.0347079,0.0404669,0.0584665,3.05346,0.0319104,-6.95959,-11.8624,-486.196,181425,56462.4,-3326.3,116.131,-373.152,0,0.0787354,-0.0357056,1.35025,-0.932159,0.42511,0.0886536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1724,9703.42,657.825,0.488667,0.96755,0.307607,-5.29136e-06,-6.00982e-05,6.88455e-06,78.9345,41.545,45.2938,3479.8,16580.4,8645.87,160.43,-9716.89,454.13,-1.00639,0.0719535,0.0243518,4.16991e-05,6.62862e-05,-3.34993e-05,13.7618,-128.875,135.531,-993.838,-5972.95,14972.5
3.387,0.0457989,0.0370764,0.0588544,0.0371384,0.0486881,0.062764,0.0576559,0.0581137,0.023237,0.0503836,0.0377032,0.0545444,0.0621344,0.0590768,2.95581,0.0566296,-7.08781,-11.5725,-486.581,181538,56493.3,-3346.51,116.103,-373.09,0,0.0794983,-0.0340271,1.35132,-0.932617,0.425262,0.0889587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1839,9697.12,654.692,0.520149,0.913859,0.350839,-5.29129e-06,-6.00438e-05,6.92123e-06,78.9352,41.5426,45.291,3391.58,16329.3,8668.21,156.174,-9717.43,446.294,-0.985195,0.10086,-0.038929,4.17423e-05,6.63e-05,-3.34669e-05,13.7618,-128.875,135.53,-1119.62,-5930.81,14649.6
3.388,0.0711285,0.0556921,0.061601,0.0380539,0.0602847,0.0606277,0.0564352,0.0614706,0.0674875,0.0473318,0.0734088,0.0527133,0.0447394,0.0581613,2.82794,0.0724988,-7.11756,-11.759,-486.361,181377,56475.8,-3410.56,116.119,-372.926,0,0.0796509,-0.0350952,1.35071,-0.931854,0.42511,0.0898743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8858,9698.92,650.345,0.423138,0.968902,0.300036,-5.3138e-06,-6.0017e-05,6.94034e-06,78.9361,41.5404,45.2882,3078.26,16189.2,8949.12,146.996,-9747.65,452.86,-0.994749,0.152105,-0.00679328,4.17992e-05,6.63e-05,-3.34897e-05,13.7616,-128.875,135.531,-1182.83,-5934.57,14977.5
3.389,0.0619733,0.057218,0.0652631,0.0594162,0.053876,0.057576,0.0466696,0.049874,0.0714548,0.058013,0.0550983,0.0463046,0.0410773,0.0422922,-1.5849,0.0471692,-6.88635,-11.8068,-485.818,181431,56601.4,-3516.01,116.507,-373.454,0,0.0782776,-0.0354004,1.34918,-0.932159,0.426178,0.0914001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5877,9700.72,645.998,0.326128,1.02395,0.249234,-5.33632e-06,-5.99902e-05,6.95946e-06,78.9369,41.5381,45.2854,2764.94,16049.2,9230.03,137.818,-9777.86,459.426,-1.0043,0.203349,0.0253424,4.18562e-05,6.63e-05,-3.35125e-05,13.7614,-128.875,135.531,-1246.04,-5938.33,15305.4
3.39,0.0442731,0.0312781,0.0548871,0.0633835,0.0331241,0.0551346,0.0304953,0.0349203,0.0183542,0.0491629,0.0483844,0.053934,0.0447394,0.0453439,-3.15412,0.0526624,-6.98902,-11.7553,-486.043,181523,56466.7,-3619.29,116.176,-373.471,0,0.0788879,-0.0350952,1.34979,-0.932617,0.42511,0.092926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2895,9702.53,641.651,0.229117,1.07899,0.198431,-5.35883e-06,-5.99634e-05,6.97857e-06,78.9377,41.5359,45.2826,2451.62,15909.1,9510.93,128.639,-9808.08,465.992,-1.01386,0.254594,0.0574781,4.19131e-05,6.63e-05,-3.35352e-05,13.7612,-128.875,135.531,-1309.25,-5942.09,15633.3
3.391,0.052818,0.0593542,0.047868,0.0734543,0.0328189,0.0432327,0.0515524,0.0440756,0.0653513,0.0421439,0.0688312,0.0698032,0.0416876,0.057551,-3.13581,0.0123792,-7.14929,-11.8382,-486.153,181458,56541.8,-3672.64,116.305,-373.254,0,0.0798035,-0.035553,1.3501,-0.932312,0.425568,0.093689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9914,9704.33,637.303,0.132106,1.13403,0.147629,-5.38135e-06,-5.99366e-05,6.99768e-06,78.9385,41.5336,45.2798,2138.3,15769.1,9791.84,119.461,-9838.3,472.558,-1.02341,0.305839,0.0896137,4.197e-05,6.63e-05,-3.3558e-05,13.761,-128.875,135.531,-1372.46,-5945.85,15961.2
3.392,0.0741803,0.0535559,0.0454266,0.0710129,0.0428897,0.0493362,0.0433127,0.0559775,0.0528391,0.0177298,0.0639484,0.0527133,0.0459601,0.0520578,-3.09858,0.0578503,-6.8292,-11.4376,-485.928,181290,56475,-3704.68,116.221,-373.08,0,0.0779724,-0.0332642,1.34949,-0.931244,0.425262,0.0941467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7977,9714.98,638.944,0.0945544,1.25383,0.122433,-5.46467e-06,-5.99842e-05,6.9695e-06,78.9392,41.5314,45.2769,2233.91,15637.5,9454.02,110.863,-9814.71,464.877,-1.00407,0.308098,0.149207,4.2027e-05,6.63e-05,-3.35808e-05,13.7607,-128.876,135.531,-1486.29,-6347.32,16133.9
3.393,0.0622784,0.0819373,0.0670941,0.0368332,0.0492984,0.0578812,0.0280539,0.0535361,0.0476511,0.0470267,0.0526569,0.046915,0.0517584,0.0609079,-3.12268,0.0331311,-6.96942,-11.9397,-485.548,181303,56527.4,-3705.33,116.42,-373.399,0,0.0787354,-0.0361633,1.34842,-0.931549,0.425568,0.0941467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8671,9726.74,641.332,0.0644349,1.38172,0.100437,-5.5556e-06,-6.0041e-05,6.9354e-06,78.9398,41.5293,45.274,2380.64,15507,9038.86,102.338,-9784.4,455.416,-0.981125,0.304234,0.212232,4.20839e-05,6.63e-05,-3.36036e-05,13.7603,-128.876,135.53,-1606.44,-6798.5,16287.2
3.394,0.0781476,0.0529456,0.046037,0.0597214,0.0547916,0.0566605,0.0549094,0.0422446,0.0677927,0.0479422,0.0691364,0.0701083,0.0541998,0.0609079,-3.09461,0.0483899,-7.15415,-11.9701,-485.759,181155,56623.7,-3591.62,116.567,-372.931,0,0.0798035,-0.0363159,1.34903,-0.930786,0.426178,0.0924683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9365,9738.5,643.721,0.0343154,1.50962,0.0784418,-5.64653e-06,-6.00978e-05,6.9013e-06,78.9405,41.5271,45.2711,2527.38,15376.4,8623.7,93.8136,-9754.09,445.954,-0.958176,0.300369,0.275257,4.21408e-05,6.63e-05,-3.36263e-05,13.7599,-128.877,135.53,-1726.59,-7249.68,16440.5
3.395,0.0195538,0.0459265,0.0503094,0.0185226,0.0557071,0.0566605,0.0408713,0.0391928,0.0568063,0.063201,0.0492999,0.0496616,0.0603033,0.0544992,-2.98902,0.0459485,-7.22908,-11.6758,-485.751,181063,56464.2,-3475.99,116.241,-372.747,0,0.0802612,-0.0346375,1.34903,-0.930176,0.424957,0.0907898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0059,9750.26,646.109,0.00419585,1.63751,0.0564464,-5.73746e-06,-6.01547e-05,6.8672e-06,78.9412,41.525,45.2683,2674.11,15245.9,8208.54,85.2888,-9723.77,436.492,-0.935226,0.296505,0.338282,4.21978e-05,6.63e-05,-3.36491e-05,13.7596,-128.877,135.53,-1846.74,-7700.86,16593.8
3.396,0.0519025,0.0614905,0.0435956,0.0499557,0.0526553,0.057576,0.0451437,0.0196616,0.0522287,0.0491629,0.040755,0.0542392,0.044129,0.0398508,-2.94873,0.0209241,-7.2803,-11.7569,-485.915,181084,56427.1,-3423.13,116.125,-372.666,0,0.0805664,-0.0350952,1.34949,-0.930328,0.424652,0.0900269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5027,9760.64,650.02,0.0401023,1.68905,0.0772198,-5.82839e-06,-6.02115e-05,6.8331e-06,78.9419,41.5227,45.2654,2670.77,15281.3,7991.41,91.5635,-9718.16,435.101,-0.923901,0.238931,0.381056,4.22437e-05,6.62948e-05,-3.36647e-05,13.7595,-128.877,135.53,-1845.62,-7743.77,16767.7
3.397,0.0610577,0.0608801,0.0625165,0.0340866,0.0428897,0.0359085,0.0448386,0.0605551,0.0552805,0.0335989,0.0554034,0.0551547,0.052674,0.0453439,-2.8703,0.0795178,-6.99362,-11.7244,-485.304,180911,56485.1,-3330.53,116.391,-372.778,0,0.0788879,-0.0349426,1.34781,-0.929413,0.425262,0.0886536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0338,9769.27,655.833,0.158541,1.64515,0.151454,-5.91932e-06,-6.02683e-05,6.799e-06,78.9427,41.5201,45.2627,2479.84,15523.9,8021.81,116.338,-9743.4,443.797,-0.927106,0.114218,0.398517,4.22758e-05,6.62831e-05,-3.36715e-05,13.7597,-128.877,135.53,-1692.91,-7276.34,16967.3
3.398,0.0534283,0.0672888,0.06862,0.0377487,0.0566226,0.0606277,0.0485007,0.0535361,0.0607736,0.0512991,0.0492999,0.0560703,0.0313116,0.0624338,-2.79462,0.0477795,-7.20055,-11.8658,-486.024,181017,56462,-3413.18,116.171,-372.445,0,0.0801086,-0.0357056,1.34979,-0.930023,0.424957,0.0898743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5648,9777.91,661.646,0.27698,1.60125,0.225688,-6.01025e-06,-6.03252e-05,6.76491e-06,78.9435,41.5175,45.26,2288.91,15766.5,8052.22,141.112,-9768.65,452.493,-0.930312,-0.0104942,0.415977,4.23079e-05,6.62714e-05,-3.36782e-05,13.7599,-128.877,135.53,-1540.2,-6808.9,17167
3.399,0.0488507,0.0617957,0.0689252,0.034697,0.0648624,0.0407913,0.0448386,0.0227133,0.0574167,0.0567923,0.0215289,0.0536288,0.0291754,0.0474802,1.41467,0.0370984,-7.51535,-11.8112,-486.356,181341,56445,-3295.64,116.057,-372.856,0,0.0819397,-0.0354004,1.35071,-0.931702,0.424652,0.0881958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0959,9786.54,667.46,0.395419,1.55735,0.299923,-6.10118e-06,-6.0382e-05,6.73081e-06,78.9443,41.5149,45.2572,2097.98,16009.2,8082.62,165.886,-9793.9,461.189,-0.933517,-0.135207,0.433438,4.234e-05,6.62598e-05,-3.36849e-05,13.7601,-128.877,135.53,-1387.49,-6341.47,17366.6
3.4,0.0656354,0.0428748,0.040849,0.0716232,0.0499088,0.0652054,0.00974335,0.1045,0.0330026,0.0549612,0.0560138,0.0664462,0.0523688,0.0477853,3.32873,0.0596814,-6.85692,-11.9377,-485.75,181271,56453.1,-3212.22,116.219,-373.177,0,0.078125,-0.0361633,1.34903,-0.931396,0.42511,0.0869751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.6269,9795.18,673.273,0.513858,1.51344,0.374157,-6.19211e-06,-6.04388e-05,6.69671e-06,78.9451,41.5123,45.2545,1907.05,16251.8,8113.02,190.66,-9819.15,469.885,-0.936723,-0.259919,0.450898,4.23721e-05,6.62481e-05,-3.36916e-05,13.7604,-128.877,135.53,-1234.78,-5874.04,17566.2
3.401,0.059837,0.0465369,0.0548871,0.0777267,0.06944,0.080159,0.0381247,0.0520102,0.0360544,0.0455008,0.0642535,0.0633945,0.0593878,0.036799,3.32568,0.0602917,-7.06329,-11.8706,-486.634,181281,56533.7,-3421.8,116.173,-372.52,0,0.0793457,-0.0357056,1.35147,-0.931396,0.425568,0.0900269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3913,9788.59,661.952,0.519146,1.46892,0.38209,-6.1761e-06,-6.04874e-05,6.68729e-06,78.9463,41.5094,45.2515,2123.77,16362.3,8078.4,195.832,-9811.14,468.834,-0.888679,-0.297458,0.475047,4.22355e-05,6.6157e-05,-3.35891e-05,13.7607,-128.877,135.529,-1015.13,-6048.57,17372.3
3.402,0.0448834,0.0492834,0.0518353,0.0484299,0.053876,0.0490311,0.0506369,0.0687949,0.0479562,0.0540457,0.0608966,0.0356235,0.0490118,0.092341,3.33545,0.0615125,-7.10128,-11.4537,-485.37,181401,56678,-3370.44,116.773,-373.737,0,0.0794983,-0.0334167,1.34796,-0.931854,0.426636,0.0892639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.156,9781.99,650.63,0.524435,1.42439,0.390022,-6.16009e-06,-6.0536e-05,6.67787e-06,78.9475,41.5066,45.2485,2340.49,16472.9,8043.79,201.004,-9803.12,467.783,-0.840636,-0.334997,0.499195,4.20988e-05,6.60659e-05,-3.34866e-05,13.7611,-128.877,135.529,-795.469,-6223.1,17178.4
3.403,0.0485455,0.0596594,0.0753339,0.0514816,0.029462,0.0481155,0.0286642,0.0376669,0.0690134,0.0531302,0.0419757,0.0774326,0.0490118,0.0551096,3.3089,0.00383423,-6.70219,-11.6464,-485.862,181444,56933.6,-3266.25,117.181,-373.448,0,0.0772095,-0.0344849,1.34933,-0.932159,0.428772,0.087738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.92,9775.4,639.309,0.529723,1.37986,0.397955,-6.14408e-06,-6.05846e-05,6.66845e-06,78.9487,41.5037,45.2455,2557.2,16583.4,8009.17,206.177,-9795.11,466.733,-0.792593,-0.372536,0.523343,4.19622e-05,6.59748e-05,-3.33841e-05,13.7615,-128.877,135.529,-575.811,-6397.63,16984.5
3.404,0.0558698,0.0334143,0.0439008,0.0655197,0.0297672,0.0737503,0.0372092,0.0523154,0.0717599,0.0485526,0.0492999,0.0655307,0.0325323,0.0425973,3.22985,0.0486951,-7.02464,-11.456,-485.528,181401,57061,-3215.43,117.524,-373.616,0,0.0790405,-0.0334167,1.34842,-0.931854,0.429535,0.0869751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.684,9768.8,627.988,0.535012,1.33534,0.405888,-6.12807e-06,-6.06332e-05,6.65903e-06,78.9499,41.5009,45.2425,2773.92,16693.9,7974.55,211.349,-9787.1,465.682,-0.744549,-0.410075,0.547491,4.18255e-05,6.58837e-05,-3.32816e-05,13.7618,-128.877,135.529,-356.154,-6572.16,16790.6
3.405,0.0503766,0.057218,0.0579388,0.0429367,0.0587589,0.0685623,0.0616232,0.0510947,0.0503976,0.045806,0.0392291,0.0331821,0.0337531,0.0416818,3.18744,0.0517468,-6.8345,-11.757,-486.132,181377,57067.2,-3183.6,117.39,-373.102,0,0.0779724,-0.0350952,1.3501,-0.931854,0.429688,0.0865173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.907,9770.22,623.87,0.479655,1.34655,0.388804,-6.0073e-06,-6.06738e-05,6.67378e-06,78.9511,41.498,45.2395,2810.44,16657,7973.49,194.231,-9769.95,458.815,-0.764816,-0.469045,0.516604,4.16889e-05,6.57926e-05,-3.31792e-05,13.7617,-128.877,135.529,-555.073,-6715.46,16649.4
3.406,0.0396954,0.0508093,0.0493939,0.0282883,0.0486881,0.0606277,0.052468,0.0324789,0.0638254,0.0332938,-0.0083783,0.0493564,0.0520636,0.00963837,3.06048,0.0523572,-7.07288,-11.6303,-486.461,181303,57231.2,-3300.35,117.648,-372.698,0,0.0793457,-0.0343323,1.35101,-0.931396,0.430756,0.0881958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.097,9778.04,625.516,0.375781,1.40236,0.351707,-5.80271e-06,-6.07079e-05,6.70788e-06,78.9523,41.4951,45.2365,2702.81,16502.2,7999.28,159.28,-9745.5,447.296,-0.839731,-0.545158,0.441689,4.15522e-05,6.57015e-05,-3.30767e-05,13.7612,-128.877,135.528,-1088.85,-6833.78,16550.5
3.407,0.0616681,0.00564331,0.0426801,0.0581955,0.0486881,0.0337723,0.0527731,0.0452963,0.0873239,0.065032,0.028548,0.0579013,0.0563361,0.0679269,2.95398,0.0499158,-7.04844,-11.7578,-486.242,181464,57227.9,-3173.63,117.694,-373.197,0,0.0791931,-0.0350952,1.3504,-0.932312,0.430756,0.0863647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.287,9785.86,627.161,0.271907,1.45817,0.31461,-5.59812e-06,-6.0742e-05,6.74198e-06,78.9535,41.4921,45.2334,2595.17,16347.3,8025.07,124.329,-9721.04,435.776,-0.914646,-0.621272,0.366774,4.14156e-05,6.56104e-05,-3.29742e-05,13.7607,-128.878,135.528,-1622.63,-6952.1,16451.6
