Time,Sternum_X,Sternum_Y,Sternum_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LASIS_X,LASIS_Y,LASIS_Z,RASIS_X,RASIS_Y,RASIS_Z,RPSIS_X,RPSIS_Y,RPSIS_Z,LPSIS_X,LPSIS_Y,LPSIS_Z,RKneeLateral_X,RKneeLateral_Y,RKneeLateral_Z,RKneeMedial_X,RKneeMedial_Y,RKneeMedial_Z,RFibulaHead_X,RFibulaHead_Y,RFibulaHead_Z,RAnkleLateral_X,RAnkleLateral_Y,RAnkleLateral_Z,RAnkleMedial_X,RAnkleMedial_Y,RAnkleMedial_Z,RHeel_X,RHeel_Y,RHeel_Z,RMT5_X,RMT5_Y,RMT5_Z,RMT2_X,RMT2_Y,RMT2_Z,RToe_X,RToe_Y,RToe_Z,LKneeLateral_X,LKneeLateral_Y,LKneeLateral_Z,LKneeMedial_X,LKneeMedial_Y,LKneeMedial_Z,LFibulaHead_X,LFibulaHead_Y,LFibulaHead_Z,LAnkleLateral_X,LAnkleLateral_Y,LAnkleLateral_Z,LAnkleMedial_X,LAnkleMedial_Y,LAnkleMedial_Z,LHeel_X,LHeel_Y,LHeel_Z,LMT5_X,LMT5_Y,LMT5_Z,LMT2_X,LMT2_Y,LMT2_Z,LToe_X,LToe_Y,LToe_Z
3.29,-198.039,112.976,1387.96,-380.545,4.91969,1448.25,-0.621597,9.87159,1415.48,-326.411,111.301,997.386,-67.0469,116.96,1002.38,-146.36,-62.7065,1035.63,-225.814,-72.3726,1033.55,-33.659,4.1174,504.9,-166.916,8.24918,505.645,-27.8203,-22.406,464.574,-39.5246,-38.6494,99.6499,-115.512,12.8935,118.402,-105.848,-103.76,56.2279,16.7599,98.6129,41.3474,-38.085,124.836,56.1103,-39.7606,171.807,40.8042,-338.441,2.88751,516.394,-206.3,23.9797,500.078,-341.586,-10.4241,463.566,-313.469,-56.0069,104.351,-237.889,-18.1499,115.316,-254.051,-113.435,54.9759,-373.796,80.8382,44.2977,-315.655,114.954,56.4689,-322.084,165.391,38.9975
3.3,-198.01,112.922,1387.95,-380.506,4.8408,1448.21,-0.618532,9.82783,1415.47,-326.353,111.254,997.376,-67.0156,116.953,1002.38,-146.338,-62.7563,1035.65,-225.772,-72.4219,1033.54,-33.6384,4.08425,504.896,-166.89,8.22318,505.645,-27.8331,-22.4212,464.534,-39.5376,-38.6925,99.6478,-115.51,12.9005,118.401,-105.851,-103.762,56.2401,16.7598,98.6157,41.3459,-38.0849,124.842,56.1106,-39.7586,171.816,40.7886,-338.412,2.87088,516.387,-206.29,23.9688,500.065,-341.567,-10.434,463.561,-313.457,-56.0076,104.349,-237.91,-18.1548,115.291,-254.041,-113.426,54.9733,-373.796,80.8437,44.2954,-315.665,114.961,56.4727,-322.086,165.39,38.9959
3.31,-197.987,112.864,1387.94,-380.484,4.78475,1448.18,-0.576177,9.77745,1415.48,-326.316,111.223,997.376,-66.9808,116.911,1002.38,-146.297,-62.785,1035.64,-225.735,-72.4468,1033.53,-33.6045,4.06084,504.899,-166.877,8.19714,505.646,-27.7852,-22.4719,464.539,-39.5222,-38.7387,99.6637,-115.499,12.9067,118.392,-105.931,-103.784,56.1972,16.7669,98.616,41.3322,-38.0688,124.842,56.1026,-39.7574,171.811,40.7928,-338.384,2.85887,516.385,-206.268,23.9584,500.053,-341.551,-10.4437,463.559,-313.485,-55.9542,104.288,-237.899,-18.1467,115.292,-254.038,-113.429,54.9508,-373.788,80.8475,44.3006,-315.642,114.957,56.4759,-322.084,165.391,38.9968
3.32,-197.947,112.799,1387.95,-380.477,4.73047,1448.15,-0.522053,9.71287,1415.5,-326.18,110.933,997.334,-66.9509,116.885,1002.38,-146.258,-62.8225,1035.62,-225.696,-72.4897,1033.5,-33.5972,4.02681,504.894,-166.856,8.14797,505.634,-27.7743,-22.491,464.525,-39.5137,-38.7728,99.6538,-115.494,12.8792,118.402,-105.846,-103.77,56.2237,16.7711,98.6168,41.3362,-38.0669,124.832,56.105,-39.753,171.806,40.7949,-338.368,2.84245,516.38,-206.253,23.9307,500.036,-341.54,-10.4468,463.559,-313.457,-55.9991,104.344,-237.884,-18.1463,115.306,-254.052,-113.434,54.9706,-373.789,80.8371,44.2995,-315.654,114.948,56.4814,-322.086,165.384,38.995
3.33,-197.925,112.759,1387.94,-380.461,4.68288,1448.12,-0.613115,9.6533,1415.4,-326.255,111.145,997.372,-66.9055,116.845,1002.37,-146.222,-62.8395,1035.59,-225.659,-72.515,1033.46,-33.574,3.99762,504.889,-166.942,7.87532,505.516,-27.7507,-22.5124,464.536,-39.5096,-38.7317,99.6384,-115.489,12.8926,118.4,-105.834,-103.775,56.219,16.7707,98.6152,41.3336,-38.0671,124.834,56.0988,-39.7561,171.814,40.803,-338.352,2.82491,516.385,-206.254,23.9169,500.03,-341.522,-10.4648,463.552,-313.462,-56.0177,104.352,-237.888,-18.1475,115.299,-254.058,-113.435,54.9666,-373.793,80.8444,44.2998,-315.654,114.952,56.4748,-322.087,165.385,39.0058
3.34,-197.907,112.705,1387.97,-380.393,4.58847,1448.06,-0.590299,9.58411,1415.41,-326.226,111.117,997.394,-66.8798,116.821,1002.37,-146.186,-62.8663,1035.57,-225.625,-72.5423,1033.43,-33.548,3.97412,504.912,-166.93,7.833,505.518,-27.7397,-22.5496,464.55,-39.5408,-38.7958,99.662,-115.493,12.8909,118.409,-105.839,-103.765,56.2244,16.7687,98.6161,41.338,-38.0827,124.843,56.1023,-39.7485,171.816,40.7981,-338.33,2.81007,516.383,-206.234,23.8945,500.028,-341.494,-10.4812,463.555,-313.488,-55.9714,104.291,-237.895,-18.1589,115.304,-254.051,-113.441,54.968,-373.802,80.8478,44.3023,-315.667,114.957,56.4846,-322.09,165.381,39.0076
3.35,-197.887,112.64,1387.99,-380.38,4.52416,1448.03,-0.546283,9.50945,1415.43,-326.104,110.842,997.383,-66.8364,116.773,1002.4,-146.142,-62.8897,1035.56,-225.583,-72.4927,1033.38,-33.2237,3.92111,505.133,-166.926,7.81411,505.531,-27.7312,-22.5773,464.563,-39.5178,-38.87,99.686,-115.491,12.8876,118.419,-105.84,-103.761,56.2355,16.7636,98.6044,41.3515,-38.0886,124.84,56.1066,-39.7532,171.823,40.81,-338.306,2.77714,516.387,-206.214,23.8951,500.045,-341.495,-10.5103,463.569,-313.457,-56.0117,104.355,-237.904,-18.1804,115.31,-254.054,-113.44,54.9676,-373.803,80.8417,44.3172,-315.659,114.947,56.4963,-322.089,165.383,39.014
3.36,-197.846,112.588,1387.99,-380.36,4.46309,1448.01,-0.531436,9.4739,1415.43,-326.081,110.823,997.381,-66.8135,116.744,1002.41,-146.118,-62.9278,1035.55,-225.55,-72.5096,1033.35,-33.515,3.89924,504.935,-166.91,7.78981,505.551,-27.7199,-22.5981,464.58,-39.5357,-38.8406,99.6814,-115.492,12.8835,118.428,-105.849,-103.758,56.2498,16.7685,98.6223,41.3587,-38.0851,124.844,56.1108,-39.7575,171.833,40.8169,-338.279,2.76708,516.401,-206.204,23.8692,500.045,-341.469,-10.5095,463.575,-313.448,-56.0101,104.352,-237.898,-18.1611,115.314,-254.053,-113.446,54.9785,-373.8,80.8427,44.32,-315.66,114.965,56.4907,-322.094,165.383,39.0188
3.37,-197.821,112.524,1388.02,-380.33,4.40946,1447.99,-0.489771,9.37532,1415.45,-326.062,110.796,997.406,-66.7779,116.721,1002.43,-146.084,-62.9575,1035.55,-225.525,-72.5317,1033.34,-33.5113,3.88739,504.944,-166.908,7.75617,505.573,-27.6955,-22.6299,464.591,-39.5391,-38.8829,99.6943,-115.495,12.8798,118.431,-105.859,-103.761,56.2598,16.7699,98.6204,41.369,-38.1042,124.845,56.1136,-39.7587,171.827,40.832,-338.264,2.74669,516.402,-206.185,23.8604,500.05,-341.447,-10.5235,463.577,-313.456,-56.0163,104.362,-237.903,-18.1645,115.33,-254.055,-113.448,54.9807,-373.808,80.835,44.3274,-315.661,114.944,56.5034,-322.103,165.37,39.0269
3.38,-197.791,112.472,1388.03,-380.297,4.34162,1447.98,-0.474084,9.31868,1415.44,-326.024,110.782,997.416,-66.7308,116.708,1002.45,-146.05,-62.9861,1035.55,-225.499,-72.5017,1033.31,-33.1894,3.84078,505.176,-166.888,7.74594,505.593,-27.7335,-22.6428,464.59,-39.5443,-38.8689,99.6978,-115.505,12.8752,118.434,-105.855,-103.763,56.2625,16.7585,98.6148,41.3678,-38.1077,124.847,56.1272,-39.7704,171.84,40.8518,-338.254,2.73868,516.406,-206.156,23.8373,500.07,-341.45,-10.5271,463.592,-313.45,-56.013,104.354,-237.912,-18.1773,115.337,-254.06,-113.452,54.9908,-373.815,80.8344,44.3406,-315.677,114.954,56.5121,-322.108,165.381,39.0284
3.39,-197.745,112.418,1388.02,-380.271,4.28038,1447.97,-0.459539,9.27116,1415.43,-325.994,110.767,997.44,-66.6941,116.666,1002.46,-146.016,-62.9996,1035.52,-225.463,-72.5402,1033.3,-33.4799,3.86542,504.978,-166.864,7.74765,505.593,-27.7108,-22.6543,464.598,-39.5621,-38.8961,99.7159,-115.512,12.878,118.446,-105.857,-103.767,56.2656,16.759,98.617,41.3871,-38.1193,124.846,56.1372,-39.7717,171.829,40.855,-338.231,2.74147,516.413,-206.152,23.8177,500.076,-341.422,-10.5332,463.588,-313.504,-56.166,104.487,-237.915,-18.1911,115.345,-254.053,-113.34,54.8792,-373.821,80.8342,44.3485,-315.689,114.953,56.5218,-322.11,165.373,39.0394
3.4,-197.709,112.359,1388.02,-380.227,4.23898,1447.95,-0.417469,9.19086,1415.41,-325.957,110.744,997.427,-66.6628,116.593,1002.45,-145.984,-63.0378,1035.52,-225.441,-72.5407,1033.28,-33.4644,3.83499,504.976,-166.863,7.72987,505.585,-27.6913,-22.6641,464.607,-39.5336,-38.9251,99.7148,-115.507,12.8726,118.449,-105.938,-103.778,56.2289,16.7503,98.609,41.3871,-38.1208,124.847,56.1352,-39.7809,171.829,40.8535,-338.207,2.72908,516.408,-206.14,23.7944,500.059,-341.414,-10.53,463.581,-313.502,-56.1595,104.494,-237.912,-18.1818,115.341,-254.054,-113.34,54.8877,-373.819,80.8279,44.3528,-315.682,114.938,56.5169,-322.112,165.362,39.0421
3.41,-197.667,112.31,1388.02,-380.193,4.20466,1447.94,-0.369452,9.08037,1415.41,-326.026,111.002,997.461,-66.6188,116.558,1002.44,-145.942,-63.0671,1035.5,-225.407,-72.6057,1033.27,-33.1328,3.7991,505.173,-166.836,7.72904,505.572,-27.6745,-22.6709,464.605,-39.5663,-39.0102,99.7355,-115.508,12.8642,118.451,-105.86,-103.769,56.2587,16.7447,98.6167,41.3885,-38.1224,124.842,56.1368,-39.7964,171.835,40.8544,-338.184,2.73599,516.407,-206.115,23.7867,500.054,-341.412,-10.5352,463.59,-313.462,-56.0009,104.369,-237.909,-18.1741,115.336,-254.065,-113.448,54.9879,-373.825,80.8386,44.3546,-315.684,114.937,56.5148,-322.114,165.369,39.0418
3.42,-197.616,112.248,1388.02,-380.158,4.16654,1447.93,-0.320936,8.98164,1415.4,-325.887,110.718,997.421,-66.5758,116.495,1002.45,-145.905,-63.097,1035.47,-225.376,-72.588,1033.24,-33.1102,3.78211,505.169,-166.812,7.70757,505.583,-27.6461,-22.6926,464.592,-39.5577,-39.0314,99.7277,-115.504,12.869,118.453,-105.857,-103.77,56.2415,16.7459,98.6064,41.3732,-38.1182,124.841,56.1338,-39.7928,171.826,40.8479,-338.172,2.73695,516.406,-206.096,23.7823,500.046,-341.397,-10.5393,463.592,-313.453,-56.0101,104.36,-237.906,-18.1804,115.342,-254.066,-113.45,54.9932,-373.82,80.8368,44.3429,-315.688,114.937,56.513,-322.113,165.373,39.0407
3.43,-197.551,112.188,1388.01,-380.11,4.13767,1447.9,-0.286162,8.88279,1415.39,-325.935,110.975,997.457,-66.5307,116.468,1002.45,-145.878,-63.1363,1035.47,-225.351,-72.6467,1033.23,-33.0827,3.79401,505.164,-166.793,7.69464,505.582,-27.6221,-22.6971,464.563,-39.5288,-38.9245,99.698,-115.487,12.8538,118.442,-105.858,-103.773,56.2382,16.7453,98.6091,41.3657,-38.1038,124.833,56.131,-39.7803,171.822,40.8386,-338.152,2.74608,516.404,-206.073,23.7848,500.043,-341.389,-10.5273,463.587,-313.457,-56.0137,104.363,-237.896,-18.1831,115.335,-254.054,-113.44,54.9698,-373.817,80.8315,44.3449,-315.677,114.949,56.517,-322.104,165.375,39.0315
3.44,-197.497,112.133,1387.98,-380.069,4.10165,1447.88,-0.240206,8.82708,1415.36,-325.887,110.949,997.439,-66.4889,116.422,1002.44,-145.857,-63.166,1035.46,-225.323,-72.6893,1033.22,-33.0577,3.7903,505.133,-166.754,7.70444,505.57,-27.5724,-22.6583,464.556,-39.5091,-38.9115,99.6787,-115.477,12.8561,118.431,-105.849,-103.774,56.2336,16.7643,98.6175,41.3587,-38.0996,124.833,56.112,-39.7734,171.822,40.8212,-338.127,2.75822,516.396,-206.064,23.8153,500.004,-341.358,-10.5047,463.587,-313.449,-56.0111,104.363,-237.893,-18.1786,115.319,-254.051,-113.433,54.9545,-373.808,80.8361,44.3331,-315.667,114.95,56.4992,-322.096,165.374,39.0199
3.45,-197.433,112.081,1387.97,-380.034,4.07603,1447.84,-0.213986,8.7327,1415.36,-325.848,110.925,997.436,-66.456,116.4,1002.43,-145.819,-63.1945,1035.44,-225.294,-72.7235,1033.21,-33.021,3.76686,505.105,-166.742,7.68872,505.549,-27.5529,-22.6665,464.524,-39.4973,-38.848,99.6409,-115.469,12.8409,118.405,-105.845,-103.783,56.2217,16.7628,98.6124,41.3428,-38.089,124.825,56.112,-39.7644,171.813,40.8128,-338.113,2.75307,516.396,-206.04,23.8169,499.977,-341.342,-10.5199,463.579,-313.44,-56.0144,104.355,-237.889,-18.1868,115.304,-254.054,-113.439,54.9475,-373.803,80.8346,44.3199,-315.658,114.953,56.4871,-322.094,165.372,39.0168
3.46,-197.38,112.031,1387.96,-379.994,4.03651,1447.81,-0.198279,8.68574,1415.35,-325.798,110.892,997.426,-66.4023,116.372,1002.45,-145.779,-63.2345,1035.43,-225.262,-72.7596,1033.21,-32.9767,3.77217,505.097,-166.713,7.66703,505.54,-27.5134,-22.6611,464.502,-39.494,-38.8469,99.6274,-115.465,12.8337,118.398,-105.856,-103.781,56.2147,16.7715,98.6101,41.3431,-38.0799,124.83,56.1057,-39.7588,171.812,40.8141,-338.097,2.7815,516.383,-206.01,23.8218,499.973,-341.324,-10.5088,463.58,-313.442,-56.0097,104.351,-237.873,-18.1766,115.298,-254.05,-113.431,54.9449,-373.798,80.8281,44.3188,-315.653,114.952,56.4718,-322.093,165.371,39.0004
3.47,-197.347,111.979,1387.95,-379.953,3.9835,1447.79,-0.164084,8.61826,1415.31,-325.774,110.891,997.431,-66.3669,116.349,1002.43,-145.739,-63.2814,1035.42,-225.224,-72.8199,1033.21,-32.9668,3.76127,505.086,-166.693,7.66385,505.54,-27.486,-22.6369,464.495,-39.4979,-38.8706,99.6221,-115.468,12.8309,118.393,-105.854,-103.777,56.2077,16.7702,98.6127,41.3343,-38.0783,124.82,56.099,-39.7499,171.815,40.7973,-338.077,2.77513,516.393,-205.996,23.8189,499.971,-341.303,-10.5065,463.593,-313.466,-55.964,104.286,-237.869,-18.1702,115.284,-254.044,-113.434,54.9372,-373.794,80.8423,44.3043,-315.655,114.962,56.4807,-322.094,165.37,38.9991
3.48,-197.295,111.938,1387.92,-379.951,3.97821,1447.8,-0.123151,8.55971,1415.27,-325.733,110.889,997.417,-66.316,116.318,1002.41,-145.693,-63.3118,1035.39,-225.17,-72.8488,1033.18,-32.9221,3.76381,505.072,-166.674,7.65087,505.524,-27.43,-22.6455,464.484,-39.4829,-38.8329,99.5969,-115.465,12.8365,118.375,-105.926,-103.793,56.1526,16.7755,98.6152,41.3288,-38.0701,124.826,56.0953,-39.7429,171.809,40.7973,-338.051,2.7799,516.386,-205.967,23.8165,499.952,-341.285,-10.4958,463.588,-313.445,-56.0228,104.349,-237.868,-18.1647,115.27,-254.039,-113.435,54.9293,-373.794,80.85,44.3052,-315.646,114.956,56.4635,-322.086,165.374,38.9965
3.49,-197.243,111.884,1387.91,-379.918,3.94025,1447.76,-0.0567662,8.48063,1415.27,-325.711,110.865,997.434,-66.277,116.284,1002.4,-145.646,-63.336,1035.36,-225.131,-72.8699,1033.17,-32.9127,3.754,505.059,-166.65,7.6553,505.518,-27.452,-22.6431,464.477,-39.4812,-38.8821,99.6001,-115.463,12.8247,118.386,-105.833,-103.788,56.1732,16.7741,98.6091,41.3293,-38.0761,124.816,56.1023,-39.7358,171.807,40.8172,-338.029,2.77592,516.386,-205.956,23.8058,499.938,-341.261,-10.4954,463.58,-313.441,-56.0214,104.348,-237.865,-18.1883,115.275,-254.052,-113.442,54.932,-373.795,80.841,44.3064,-315.644,114.952,56.4799,-322.083,165.375,38.9875
3.5,-197.219,111.855,1387.91,-379.885,3.90881,1447.74,-0.0243107,8.4275,1415.23,-325.667,110.839,997.444,-66.2346,116.257,1002.41,-145.611,-63.367,1035.36,-225.084,-72.8999,1033.15,-32.8815,3.76523,505.069,-166.621,7.64213,505.54,-27.3933,-22.6474,464.472,-39.4873,-38.894,99.6024,-115.452,12.8283,118.397,-105.822,-103.78,56.1643,16.7701,98.6059,41.3344,-38.0751,124.811,56.1079,-39.7516,171.808,40.8266,-338.008,2.77274,516.397,-205.938,23.7953,499.954,-341.238,-10.507,463.58,-313.437,-56.0175,104.345,-237.862,-18.1665,115.277,-254.053,-113.446,54.9483,-373.792,80.8405,44.3157,-315.639,114.947,56.4721,-322.083,165.37,39.0074
3.51,-197.194,111.812,1387.9,-379.86,3.86687,1447.72,0.0150241,8.37104,1415.21,-325.654,110.831,997.47,-66.2039,116.237,1002.41,-145.556,-63.3943,1035.34,-225.047,-72.9193,1033.14,-32.8657,3.73747,505.071,-166.605,7.61223,505.565,-27.3794,-22.6516,464.484,-39.4992,-38.9303,99.6246,-115.453,12.814,118.401,-105.821,-103.779,56.1653,16.7662,98.6105,41.3419,-38.0807,124.823,56.1198,-39.7496,171.807,40.8361,-337.99,2.78277,516.397,-205.936,23.7983,499.965,-341.204,-10.5006,463.584,-313.482,-56.1638,104.482,-237.859,-18.167,115.283,-254.049,-113.343,54.8653,-373.795,80.8461,44.3304,-315.645,114.945,56.4863,-322.087,165.362,39.0121
3.52,-197.175,111.782,1387.9,-379.847,3.84259,1447.71,0.0410849,8.31279,1415.21,-325.63,110.811,997.486,-66.1547,116.199,1002.41,-145.523,-63.422,1035.34,-225.002,-72.9636,1033.13,-32.8366,3.74105,505.08,-166.589,7.60056,505.579,-27.3862,-22.6467,464.479,-39.4933,-38.9149,99.639,-115.458,12.8172,118.418,-105.812,-103.787,56.1615,16.7712,98.6188,41.3606,-38.0826,124.824,56.122,-39.7568,171.808,40.8474,-337.977,2.76477,516.425,-205.918,23.7831,499.986,-341.206,-10.5027,463.594,-313.487,-56.1656,104.494,-237.873,-18.1791,115.295,-254.055,-113.343,54.8655,-373.805,80.8391,44.3419,-315.649,114.947,56.4989,-322.092,165.378,39.0166
3.53,-197.165,111.732,1387.91,-379.702,3.64483,1447.7,0.0586048,8.26693,1415.22,-325.615,110.795,997.506,-66.1308,116.185,1002.44,-145.489,-63.4484,1035.35,-224.955,-72.9836,1033.12,-32.808,3.71001,505.095,-166.572,7.5679,505.6,-27.3568,-22.6795,464.493,-39.4955,-38.9261,99.6376,-115.457,12.8136,118.418,-105.812,-103.786,56.1722,16.7641,98.6216,41.3641,-38.0918,124.829,56.1312,-39.7552,171.809,40.8639,-337.961,2.75365,516.434,-205.902,23.7993,499.995,-341.186,-10.524,463.595,-313.432,-55.995,104.371,-237.874,-18.187,115.313,-254.069,-113.456,54.9985,-373.799,80.8441,44.3446,-315.644,114.939,56.5037,-322.09,165.371,39.0264
3.54,-197.14,111.691,1387.89,-379.687,3.58961,1447.7,0.0704833,8.22602,1415.24,-325.621,110.828,997.53,-66.1083,116.174,1002.45,-145.456,-63.4659,1035.38,-224.921,-72.9572,1033.13,-32.7806,3.68507,505.116,-166.552,7.51172,505.636,-27.3468,-22.7172,464.503,-39.4897,-38.9185,99.6483,-115.453,12.8201,118.424,-105.821,-103.778,56.1884,16.7589,98.6159,41.3631,-38.089,124.83,56.1253,-39.767,171.809,40.8638,-337.949,2.73474,516.439,-205.889,23.7731,499.994,-341.173,-10.5529,463.605,-313.477,-56.1547,104.482,-237.861,-18.1873,115.317,-254.052,-113.338,54.8741,-373.807,80.837,44.3495,-315.67,114.948,56.5145,-322.089,165.38,39.0233
3.55,-197.13,111.635,1387.89,-379.673,3.52328,1447.7,0.0855596,8.18691,1415.26,-325.584,110.755,997.528,-66.0938,116.18,1002.47,-145.402,-63.4961,1035.39,-224.879,-73.0077,1033.14,-32.7712,3.6721,505.123,-166.532,7.47916,505.667,-27.3726,-22.7365,464.507,-39.4917,-38.9209,99.6608,-115.453,12.8152,118.432,-105.916,-103.793,56.1723,16.7555,98.6231,41.3649,-38.1051,124.834,56.1327,-39.7692,171.806,40.869,-337.914,2.70517,516.439,-205.87,23.7617,499.993,-341.162,-10.5644,463.603,-313.478,-56.1653,104.488,-237.869,-18.1937,115.321,-254.055,-113.338,54.8786,-373.808,80.8354,44.3461,-315.659,114.942,56.5153,-322.103,165.376,39.0307
3.56,-197.111,111.575,1387.9,-379.724,3.54029,1447.71,0.113731,8.15325,1415.26,-325.581,110.779,997.55,-66.0609,116.174,1002.46,-145.348,-63.4954,1035.4,-224.835,-73.0101,1033.14,-32.7443,3.65447,505.123,-166.501,7.45342,505.673,-27.3478,-22.7756,464.514,-39.4779,-38.9186,99.6564,-115.441,12.814,118.445,-105.837,-103.788,56.2189,16.7593,98.611,41.3663,-38.0927,124.829,56.1227,-39.7687,171.801,40.8577,-337.9,2.67445,516.463,-205.837,23.7658,499.992,-341.138,-10.5984,463.619,-313.481,-56.1706,104.492,-237.856,-18.1887,115.317,-254.052,-113.327,54.8649,-373.809,80.8411,44.3393,-315.682,114.963,56.5215,-322.095,165.365,39.0248
3.57,-197.07,111.503,1387.89,-379.581,3.34252,1447.72,0.144865,8.09387,1415.26,-325.505,110.645,997.513,-66.0218,116.16,1002.45,-145.311,-63.5079,1035.4,-224.793,-73.0406,1033.15,-32.7292,3.6353,505.118,-166.483,7.42429,505.67,-27.3155,-22.7401,464.541,-39.4816,-38.922,99.6529,-115.445,12.8138,118.44,-105.842,-103.799,56.2175,16.7518,98.615,41.3578,-38.0955,124.824,56.1188,-39.7701,171.798,40.8514,-337.883,2.63828,516.468,-205.813,23.7666,499.987,-341.121,-10.631,463.627,-313.427,-56.0164,104.358,-237.848,-18.1903,115.326,-254.062,-113.433,54.9679,-373.813,80.8356,44.3356,-315.659,114.945,56.512,-322.101,165.365,39.0233
3.58,-197.055,111.431,1387.9,-379.623,3.32763,1447.73,0.161336,8.06906,1415.24,-325.495,110.686,997.519,-66.0049,116.112,1002.44,-145.271,-63.5148,1035.41,-224.749,-73.0517,1033.15,-32.7189,3.63512,505.129,-166.479,7.40708,505.649,-27.3008,-22.762,464.547,-39.4916,-38.9869,99.6584,-115.447,12.8029,118.431,-105.924,-103.797,56.1783,16.7569,98.61,41.3566,-38.0989,124.813,56.1194,-39.7869,171.811,40.854,-337.866,2.61367,516.473,-205.792,23.7383,499.965,-341.096,-10.6572,463.63,-313.499,-56.1829,104.492,-237.857,-18.2015,115.322,-254.053,-113.322,54.848,-373.814,80.8383,44.3404,-315.692,114.945,56.5208,-322.111,165.367,39.023
3.59,-197.041,111.354,1387.9,-379.53,3.19533,1447.7,0.218757,8.00269,1415.23,-325.294,110.237,997.469,-65.9592,116.117,1002.44,-145.222,-63.5306,1035.41,-224.725,-73.0587,1033.15,-32.6911,3.62779,505.112,-166.473,7.3848,505.655,-27.358,-22.7882,464.506,-39.4857,-38.9344,99.6423,-115.45,12.8044,118.434,-105.846,-103.787,56.2162,16.7602,98.6151,41.3576,-38.0977,124.818,56.114,-39.779,171.802,40.8483,-337.837,2.59741,516.47,-205.78,23.7169,499.975,-341.091,-10.685,463.638,-313.485,-56.1731,104.483,-237.867,-18.1916,115.309,-254.051,-113.318,54.8488,-373.825,80.8372,44.3353,-315.689,114.954,56.5221,-322.113,165.373,39.0316
3.6,-197.002,111.261,1387.91,-379.384,2.97979,1447.72,0.236007,7.9566,1415.17,-325.356,110.48,997.51,-65.9162,116.088,1002.41,-145.173,-63.5422,1035.37,-224.685,-73.1021,1033.13,-32.671,3.62227,505.121,-166.442,7.39784,505.64,-27.3387,-22.7668,464.524,-39.4963,-38.9907,99.6647,-115.447,12.8053,118.435,-105.842,-103.79,56.2147,16.7475,98.6227,41.3518,-38.0977,124.811,56.1172,-39.7867,171.811,40.8373,-337.82,2.58556,516.469,-205.767,23.7073,499.964,-341.07,-10.6909,463.642,-313.501,-56.187,104.502,-237.863,-18.1899,115.308,-254.055,-113.322,54.847,-373.821,80.8406,44.3353,-315.677,114.943,56.508,-322.113,165.362,39.0273
3.61,-196.948,111.184,1387.89,-379.325,2.88653,1447.71,0.255163,7.88248,1415.16,-325.322,110.46,997.497,-65.87,116.059,1002.39,-145.12,-63.555,1035.34,-224.641,-73.1495,1033.11,-32.6639,3.61148,505.11,-166.423,7.38797,505.622,-27.2605,-22.797,464.527,-39.4741,-38.9409,99.6413,-115.437,12.8056,118.437,-105.914,-103.814,56.1671,16.759,98.6254,41.3533,-38.0888,124.816,56.1139,-39.7812,171.808,40.8327,-337.808,2.58449,516.471,-205.744,23.6881,499.947,-341.048,-10.6973,463.639,-313.436,-56.0318,104.37,-237.857,-18.1856,115.298,-254.064,-113.435,54.9691,-373.812,80.8447,44.3309,-315.682,114.954,56.5094,-322.114,165.37,39.0221
3.62,-196.903,111.102,1387.87,-379.283,2.79714,1447.71,0.287744,7.79227,1415.13,-325.278,110.42,997.506,-65.835,116.019,1002.39,-145.087,-63.5727,1035.34,-224.602,-73.1657,1033.07,-32.6342,3.60351,505.094,-166.41,7.40641,505.605,-27.2293,-22.8346,464.535,-39.4677,-38.9045,99.6244,-115.436,12.8087,118.43,-105.824,-103.798,56.1973,16.7574,98.6154,41.3347,-38.0793,124.814,56.1062,-39.7712,171.807,40.8308,-337.788,2.57269,516.471,-205.718,23.6794,499.941,-341.032,-10.7085,463.652,-313.419,-56.0223,104.371,-237.862,-18.1954,115.288,-254.058,-113.435,54.9686,-373.805,80.8413,44.314,-315.666,114.948,56.4882,-322.107,165.376,39.0193
3.63,-196.856,111.021,1387.86,-379.228,2.71097,1447.71,0.354327,7.69426,1415.11,-325.246,110.381,997.526,-65.801,115.971,1002.39,-145.052,-63.6073,1035.32,-224.557,-73.2216,1033.05,-32.6234,3.62026,505.086,-166.382,7.38328,505.621,-27.2396,-22.857,464.492,-39.4443,-38.9077,99.6166,-115.426,12.809,118.432,-105.821,-103.797,56.204,16.7722,98.6203,41.3353,-38.0751,124.822,56.1174,-39.7589,171.811,40.8435,-337.779,2.5832,516.485,-205.705,23.6584,499.931,-341.007,-10.7034,463.648,-313.424,-56.0237,104.382,-237.862,-18.1815,115.282,-254.06,-113.428,54.9638,-373.807,80.8419,44.3309,-315.674,114.969,56.5091,-322.109,165.379,39.014
